Repo,File,for loops,while loops,do-while loops,total
openssl,crypto/ct/ct_policy.c,0,0,0,0
openssl,crypto/ct/ct_vfy.c,0,0,0,0
openssl,crypto/ct/ct_sct_ctx.c,0,0,0,0
openssl,crypto/ct/ct_err.c,0,0,0,0
openssl,crypto/ct/ct_log.c,1,0,0,1
openssl,crypto/ct/ct_x509v3.c,1,0,0,1
openssl,crypto/ct/ct_prn.c,1,0,0,1
openssl,crypto/ct/ct_b64.c,0,1,0,1
openssl,crypto/ct/ct_oct.c,1,2,0,3
openssl,crypto/camellia/cmll_ctr.c,0,0,0,0
openssl,crypto/camellia/cmll_ofb.c,0,0,0,0
openssl,crypto/camellia/cmll_misc.c,0,0,0,0
openssl,crypto/camellia/camellia.c,0,2,0,2
openssl,crypto/camellia/cmll_ecb.c,0,0,0,0
openssl,crypto/camellia/cmll_cbc.c,0,0,0,0
openssl,crypto/camellia/cmll_cfb.c,0,0,0,0
openssl,crypto/des/rand_key.c,0,0,1,0
openssl,crypto/des/des_enc.c,2,0,0,2
openssl,crypto/des/pcbc_enc.c,2,0,0,2
openssl,crypto/des/qud_cksm.c,1,1,0,2
openssl,crypto/des/cbc_enc.c,0,0,0,0
openssl,crypto/des/cfb_enc.c,2,2,0,4
openssl,crypto/des/ofb64enc.c,0,1,0,1
openssl,crypto/des/fcrypt.c,4,0,0,4
openssl,crypto/des/cfb64ede.c,2,4,0,6
openssl,crypto/des/ecb_enc.c,0,0,0,0
openssl,crypto/des/xcbc_enc.c,2,0,0,2
openssl,crypto/des/set_key.c,4,0,0,4
openssl,crypto/des/ofb_enc.c,0,1,0,1
openssl,crypto/des/cfb64enc.c,0,2,0,2
openssl,crypto/des/cbc_cksm.c,1,0,0,1
openssl,crypto/des/fcrypt_b.c,1,0,0,1
openssl,crypto/des/ncbc_enc.c,2,0,0,2
openssl,crypto/des/str2key.c,2,0,0,2
openssl,crypto/des/ecb3_enc.c,0,0,0,0
openssl,crypto/des/ofb64ede.c,0,1,0,1
openssl,crypto/provider.c,0,0,0,0
openssl,crypto/ml_dsa/ml_dsa_params.c,1,0,0,1
openssl,crypto/ml_dsa/ml_dsa_sample.c,8,2,0,10
openssl,crypto/ml_dsa/ml_dsa_key_compress.c,0,0,0,0
openssl,crypto/ml_dsa/ml_dsa_key.c,0,0,0,0
openssl,crypto/ml_dsa/ml_dsa_ntt.c,8,0,0,8
openssl,crypto/ml_dsa/ml_dsa_encoders.c,18,1,11,19
openssl,crypto/ml_dsa/ml_dsa_sign.c,1,0,0,1
openssl,crypto/ml_dsa/ml_dsa_matrix.c,2,0,0,2
openssl,crypto/param_build_set.c,2,0,0,2
openssl,crypto/o_init.c,0,0,0,0
openssl,crypto/LPdir_nyi.c,0,0,0,0
openssl,crypto/thread/internal.c,0,1,0,1
openssl,crypto/thread/arch.c,0,2,0,2
openssl,crypto/thread/arch/thread_posix.c,0,0,0,0
openssl,crypto/thread/arch/thread_win.c,1,0,1,1
openssl,crypto/thread/arch/thread_none.c,0,0,0,0
openssl,crypto/thread/api.c,0,0,0,0
openssl,crypto/ppccap.c,0,0,0,0
openssl,crypto/o_dir.c,0,0,0,0
openssl,crypto/dh/dh_gen.c,0,0,0,0
openssl,crypto/dh/dh_check.c,0,0,0,0
openssl,crypto/dh/dh_asn1.c,0,0,0,0
openssl,crypto/dh/dh_lib.c,0,0,0,0
openssl,crypto/dh/dh_rfc5114.c,0,0,0,0
openssl,crypto/dh/dh_group_params.c,0,0,0,0
openssl,crypto/dh/dh_prn.c,0,0,0,0
openssl,crypto/dh/dh_meth.c,0,0,0,0
openssl,crypto/dh/dh_kdf.c,0,0,0,0
openssl,crypto/dh/dh_key.c,1,0,0,1
openssl,crypto/dh/dh_backend.c,0,0,0,0
openssl,crypto/dh/dh_pmeth.c,0,0,0,0
openssl,crypto/dh/dh_depr.c,0,0,0,0
openssl,crypto/dh/dh_ameth.c,0,0,0,0
openssl,crypto/dh/dh_err.c,0,0,0,0
openssl,crypto/siphash/siphash.c,6,0,0,6
openssl,crypto/o_str.c,6,1,0,7
openssl,crypto/packet.c,4,1,0,5
openssl,crypto/s390xcap.c,1,2,0,3
openssl,crypto/sm4/sm4.c,1,0,0,1
openssl,crypto/bsearch.c,0,2,0,2
openssl,crypto/poly1305/poly1305_ppc.c,0,0,0,0
openssl,crypto/poly1305/poly1305_ieee754.c,0,0,1,0
openssl,crypto/poly1305/poly1305.c,0,3,0,3
openssl,crypto/poly1305/poly1305_base2_44.c,0,1,0,1
openssl,crypto/LPdir_vms.c,1,0,0,1
openssl,crypto/comp/c_zlib.c,3,3,0,6
openssl,crypto/comp/comp_lib.c,0,0,0,0
openssl,crypto/comp/comp_err.c,0,0,0,0
openssl,crypto/comp/c_brotli.c,3,3,0,6
openssl,crypto/comp/c_zstd.c,3,2,3,5
openssl,crypto/aes/aes_misc.c,0,0,0,0
openssl,crypto/aes/aes_wrap.c,0,0,0,0
openssl,crypto/aes/aes_core.c,14,6,0,20
openssl,crypto/aes/aes_cfb.c,0,0,0,0
openssl,crypto/aes/aes_ecb.c,0,0,0,0
openssl,crypto/aes/aes_x86core.c,10,3,0,13
openssl,crypto/aes/aes_ofb.c,0,0,0,0
openssl,crypto/aes/aes_cbc.c,0,0,0,0
openssl,crypto/aes/aes_ige.c,16,8,0,24
openssl,crypto/provider_conf.c,5,0,0,5
openssl,crypto/LPdir_unix.c,0,1,0,1
openssl,crypto/pkcs7/bio_pk7.c,0,0,0,0
openssl,crypto/pkcs7/pk7_asn1.c,0,0,0,0
openssl,crypto/pkcs7/pk7_smime.c,8,0,0,8
openssl,crypto/pkcs7/pk7_attr.c,0,0,0,0
openssl,crypto/pkcs7/pk7_lib.c,4,0,0,4
openssl,crypto/pkcs7/pk7_doit.c,9,0,0,9
openssl,crypto/pkcs7/pk7_mime.c,0,0,0,0
openssl,crypto/pkcs7/pkcs7err.c,0,0,0,0
openssl,crypto/cpt_err.c,0,0,0,0
openssl,crypto/mem_sec.c,4,2,0,6
openssl,crypto/loongarchcap.c,0,0,0,0
openssl,crypto/dllmain.c,0,0,0,0
openssl,crypto/time.c,0,0,0,0
openssl,crypto/deterministic_nonce.c,0,0,1,0
openssl,crypto/sparse_array.c,4,1,0,5
openssl,crypto/stack/stack.c,5,3,0,8
openssl,crypto/rc4/rc4_skey.c,2,0,0,2
openssl,crypto/rc4/rc4_enc.c,2,0,0,2
openssl,crypto/hpke/hpke_util.c,7,1,0,8
openssl,crypto/hpke/hpke.c,2,0,0,2
openssl,crypto/asn1/t_spki.c,1,0,0,1
openssl,crypto/asn1/a_verify.c,0,0,0,0
openssl,crypto/asn1/x_pkey.c,0,0,0,0
openssl,crypto/asn1/p5_pbe.c,0,0,0,0
openssl,crypto/asn1/x_long.c,3,0,0,3
openssl,crypto/asn1/a_strnid.c,0,0,0,0
openssl,crypto/asn1/a_int.c,3,1,1,4
openssl,crypto/asn1/a_print.c,3,1,0,4
openssl,crypto/asn1/p5_scrypt.c,0,0,0,0
openssl,crypto/asn1/tasn_prn.c,2,1,0,3
openssl,crypto/asn1/x_val.c,0,0,0,0
openssl,crypto/asn1/asn_mime.c,11,6,1,17
openssl,crypto/asn1/tasn_scn.c,0,0,0,0
openssl,crypto/asn1/tasn_fre.c,2,0,0,2
openssl,crypto/asn1/a_time.c,2,2,0,4
openssl,crypto/asn1/a_dup.c,0,0,0,0
openssl,crypto/asn1/tasn_utl.c,1,0,0,1
openssl,crypto/asn1/n_pkey.c,0,0,0,0
openssl,crypto/asn1/a_d2i_fp.c,1,2,0,3
openssl,crypto/asn1/a_utctm.c,0,0,0,0
openssl,crypto/asn1/f_int.c,5,0,0,5
openssl,crypto/asn1/a_strex.c,3,2,0,5
openssl,crypto/asn1/x_bignum.c,0,0,0,0
openssl,crypto/asn1/x_sig.c,0,0,0,0
openssl,crypto/asn1/bio_asn1.c,2,0,0,2
openssl,crypto/asn1/a_mbstr.c,0,1,0,1
openssl,crypto/asn1/a_object.c,4,2,0,6
openssl,crypto/asn1/tasn_dec.c,4,4,0,8
openssl,crypto/asn1/d2i_pu.c,0,0,0,0
openssl,crypto/asn1/d2i_param.c,0,0,0,0
openssl,crypto/asn1/asn1_parse.c,6,2,0,8
openssl,crypto/asn1/asn1_gen.c,5,0,0,5
openssl,crypto/asn1/evp_asn1.c,0,0,0,0
openssl,crypto/asn1/asn1_item_list.c,1,0,0,1
openssl,crypto/asn1/a_digest.c,0,0,0,0
openssl,crypto/asn1/p8_pkey.c,0,0,0,0
openssl,crypto/asn1/bio_ndef.c,0,0,0,0
openssl,crypto/asn1/asn1_err.c,0,0,0,0
openssl,crypto/asn1/x_algor.c,0,0,0,0
openssl,crypto/asn1/asn1_lib.c,4,7,0,11
openssl,crypto/asn1/f_string.c,5,0,0,5
openssl,crypto/asn1/i2d_evp.c,1,0,0,1
openssl,crypto/asn1/d2i_pr.c,0,0,0,0
openssl,crypto/asn1/asn_mstbl.c,2,0,0,2
openssl,crypto/asn1/a_bitstr.c,2,1,0,3
openssl,crypto/asn1/x_info.c,0,0,0,0
openssl,crypto/asn1/x_spki.c,0,0,0,0
openssl,crypto/asn1/a_i2d_fp.c,2,0,0,2
openssl,crypto/asn1/a_gentm.c,0,0,0,0
openssl,crypto/asn1/asn_moid.c,1,3,0,4
openssl,crypto/asn1/a_sign.c,1,0,0,1
openssl,crypto/asn1/p5_pbev2.c,0,0,0,0
openssl,crypto/asn1/t_pkey.c,1,0,0,1
openssl,crypto/asn1/tasn_enc.c,7,0,0,7
openssl,crypto/asn1/tasn_typ.c,0,0,0,0
openssl,crypto/asn1/a_utf8.c,0,0,0,0
openssl,crypto/asn1/nsseq.c,0,0,0,0
openssl,crypto/asn1/tasn_new.c,1,0,0,1
openssl,crypto/asn1/t_bitst.c,2,0,0,2
openssl,crypto/asn1/a_octet.c,0,0,0,0
openssl,crypto/asn1/ameth_lib.c,2,0,0,2
openssl,crypto/asn1/x_int64.c,0,0,0,0
openssl,crypto/asn1/asn_pack.c,0,0,0,0
openssl,crypto/asn1/a_type.c,0,0,0,0
openssl,crypto/defaults.c,0,0,0,0
openssl,crypto/cmac/cmac.c,3,2,0,5
openssl,crypto/cms/cms_io.c,0,0,0,0
openssl,crypto/cms/cms_lib.c,5,0,0,5
openssl,crypto/cms/cms_pwri.c,0,0,0,0
openssl,crypto/cms/cms_asn1.c,0,0,0,0
openssl,crypto/cms/cms_enc.c,0,0,0,0
openssl,crypto/cms/cms_sd.c,14,0,0,14
openssl,crypto/cms/cms_dd.c,0,0,0,0
openssl,crypto/cms/cms_smime.c,12,0,1,12
openssl,crypto/cms/cms_ess.c,1,0,0,1
openssl,crypto/cms/cms_err.c,0,0,0,0
openssl,crypto/cms/cms_cd.c,0,0,0,0
openssl,crypto/cms/cms_att.c,1,0,0,1
openssl,crypto/cms/cms_ec.c,0,0,0,0
openssl,crypto/cms/cms_rsa.c,0,0,0,0
openssl,crypto/cms/cms_kari.c,1,0,0,1
openssl,crypto/cms/cms_dh.c,0,0,0,0
openssl,crypto/cms/cms_env.c,5,0,0,5
openssl,crypto/ml_kem/ml_kem.c,17,1,21,18
openssl,crypto/context.c,0,0,0,0
openssl,crypto/initthread.c,2,2,0,4
openssl,crypto/aria/aria.c,8,1,0,9
openssl,crypto/params_from_text.c,2,0,0,2
openssl,crypto/riscvcap.c,4,0,0,4
openssl,crypto/cryptlib.c,2,0,2,2
openssl,crypto/cmp/cmp_msg.c,3,0,0,3
openssl,crypto/cmp/cmp_vfy.c,2,2,0,4
openssl,crypto/cmp/cmp_err.c,0,0,0,0
openssl,crypto/cmp/cmp_genm.c,5,0,0,5
openssl,crypto/cmp/cmp_server.c,0,0,0,0
openssl,crypto/cmp/cmp_util.c,1,1,0,2
openssl,crypto/cmp/cmp_asn.c,2,0,0,2
openssl,crypto/cmp/cmp_hdr.c,2,0,0,2
openssl,crypto/cmp/cmp_protect.c,0,0,0,0
openssl,crypto/cmp/cmp_http.c,0,0,0,0
openssl,crypto/cmp/cmp_ctx.c,0,0,0,0
openssl,crypto/cmp/cmp_client.c,2,0,0,2
openssl,crypto/cmp/cmp_status.c,4,0,0,4
openssl,crypto/bn/bn_gf2m.c,22,6,2,28
openssl,crypto/bn/bn_kron.c,0,3,0,3
openssl,crypto/bn/bn_ppc.c,0,0,0,0
openssl,crypto/bn/bn_lib.c,16,0,0,16
openssl,crypto/bn/bn_const.c,0,0,0,0
openssl,crypto/bn/bn_depr.c,0,0,0,0
openssl,crypto/bn/bn_prime.c,8,1,0,9
openssl,crypto/bn/bn_print.c,2,0,0,2
openssl,crypto/bn/bn_recp.c,0,1,0,1
openssl,crypto/bn/bn_mul.c,5,1,2,6
openssl,crypto/bn/bn_add.c,0,3,0,3
openssl,crypto/bn/bn_blind.c,1,0,1,1
openssl,crypto/bn/bn_sqrt.c,2,2,1,4
openssl,crypto/bn/asm/x86_64-gcc.c,1,3,0,4
openssl,crypto/bn/bn_s390x.c,0,0,0,0
openssl,crypto/bn/bn_x931p.c,3,0,0,3
openssl,crypto/bn/bn_exp.c,37,4,0,41
openssl,crypto/bn/bn_sparc.c,0,0,0,0
openssl,crypto/bn/bn_intern.c,1,1,0,2
openssl,crypto/bn/bn_rsa_fips186_4.c,3,0,0,3
openssl,crypto/bn/bn_dh.c,0,0,0,0
openssl,crypto/bn/bn_mpi.c,0,0,0,0
openssl,crypto/bn/bn_srp.c,0,0,0,0
openssl,crypto/bn/bn_err.c,0,0,0,0
openssl,crypto/bn/bn_conv.c,5,4,0,9
openssl,crypto/bn/bn_shift.c,3,1,0,4
openssl,crypto/bn/rsaz_exp.c,3,1,0,4
openssl,crypto/bn/bn_sqr.c,1,0,1,1
openssl,crypto/bn/bn_ctx.c,2,7,0,9
openssl,crypto/bn/bn_asm.c,15,19,0,34
openssl,crypto/bn/bn_exp2.c,5,2,0,7
openssl,crypto/bn/bn_mod.c,5,1,0,6
openssl,crypto/bn/bn_div.c,7,0,0,7
openssl,crypto/bn/bn_mont.c,4,0,0,4
openssl,crypto/bn/rsaz_exp_x2.c,7,0,0,7
openssl,crypto/bn/bn_nist.c,4,0,0,4
openssl,crypto/bn/bn_word.c,4,0,0,4
openssl,crypto/bn/bn_rand.c,3,0,3,3
openssl,crypto/bn/bn_gcd.c,3,5,0,8
openssl,crypto/threads_lib.c,0,0,0,0
openssl,crypto/hmac/hmac_s390x.c,0,0,0,0
openssl,crypto/hmac/hmac.c,2,0,0,2
openssl,crypto/ec/ec_err.c,0,0,0,0
openssl,crypto/ec/ec_pmeth.c,0,0,0,0
openssl,crypto/ec/ecp_nistz256_table.c,0,0,0,0
openssl,crypto/ec/ecp_oct.c,0,2,0,2
openssl,crypto/ec/ec_kmeth.c,0,0,0,0
openssl,crypto/ec/curve448/scalar.c,13,1,0,14
openssl,crypto/ec/curve448/eddsa.c,3,0,0,3
openssl,crypto/ec/curve448/f_generic.c,5,1,0,6
openssl,crypto/ec/curve448/curve448.c,9,1,0,10
openssl,crypto/ec/curve448/arch_64/f_impl64.c,6,0,0,6
openssl,crypto/ec/curve448/arch_32/f_impl32.c,5,0,0,5
openssl,crypto/ec/curve448/curve448_tables.c,0,0,0,0
openssl,crypto/ec/ecp_sm2p256_table.c,0,0,0,0
openssl,crypto/ec/ec_backend.c,6,0,0,6
openssl,crypto/ec/eck_prn.c,1,0,0,1
openssl,crypto/ec/ecp_nistp384.c,30,0,0,30
openssl,crypto/ec/ecp_nistp224.c,20,0,0,20
openssl,crypto/ec/ecp_nistp521.c,17,0,0,17
openssl,crypto/ec/ec_key.c,0,0,1,0
openssl,crypto/ec/ec_lib.c,3,0,0,3
openssl,crypto/ec/ecp_sm2p256.c,11,0,0,11
openssl,crypto/ec/ecx_meth.c,0,0,0,0
openssl,crypto/ec/ecdsa_sign.c,0,0,0,0
openssl,crypto/ec/ecx_s390x.c,3,0,0,3
openssl,crypto/ec/ecdh_ossl.c,0,0,0,0
openssl,crypto/ec/ec2_smpl.c,1,0,2,1
openssl,crypto/ec/ecp_nistp256.c,21,0,0,21
openssl,crypto/ec/ec_deprecated.c,0,0,0,0
openssl,crypto/ec/ecx_key.c,0,0,0,0
openssl,crypto/ec/ecp_mont.c,0,0,0,0
openssl,crypto/ec/ec_oct.c,0,0,0,0
openssl,crypto/ec/ecp_nistz256.c,21,1,0,22
openssl,crypto/ec/ecx_backend.c,0,0,0,0
openssl,crypto/ec/ecdsa_ossl.c,0,0,3,0
openssl,crypto/ec/curve25519.c,54,0,0,54
openssl,crypto/ec/ecdsa_vrf.c,0,0,0,0
openssl,crypto/ec/ec_check.c,0,0,0,0
openssl,crypto/ec/ec_asn1.c,0,0,0,0
openssl,crypto/ec/ec_mult.c,17,0,0,17
openssl,crypto/ec/ec_print.c,1,0,0,1
openssl,crypto/ec/ecp_ppc.c,0,0,0,0
openssl,crypto/ec/ec_curve.c,5,0,0,5
openssl,crypto/ec/ecdh_kdf.c,0,0,0,0
openssl,crypto/ec/ec_cvt.c,0,0,0,0
openssl,crypto/ec/ecp_s390x_nistp.c,0,0,0,0
openssl,crypto/ec/ecp_nist.c,0,0,0,0
openssl,crypto/ec/ecp_smpl.c,5,0,4,5
openssl,crypto/ec/ecp_nistputil.c,2,0,0,2
openssl,crypto/ec/ec2_oct.c,0,2,0,2
openssl,crypto/ec/ec_ameth.c,0,0,0,0
openssl,crypto/params.c,3,1,0,4
openssl,crypto/property/property_err.c,0,0,0,0
openssl,crypto/property/property_query.c,0,0,0,0
openssl,crypto/property/defn_cache.c,0,0,0,0
openssl,crypto/property/property_string.c,0,0,0,0
openssl,crypto/property/property.c,7,0,0,7
openssl,crypto/property/property_parse.c,7,6,4,13
openssl,crypto/ffc/ffc_dh.c,3,0,0,3
openssl,crypto/ffc/ffc_backend.c,0,0,0,0
openssl,crypto/ffc/ffc_key_generate.c,0,0,1,0
openssl,crypto/ffc/ffc_params_generate.c,11,0,0,11
openssl,crypto/ffc/ffc_params_validate.c,0,0,0,0
openssl,crypto/ffc/ffc_key_validate.c,0,0,0,0
openssl,crypto/ffc/ffc_params.c,1,0,0,1
openssl,crypto/whrlpool/wp_dgst.c,2,3,1,5
openssl,crypto/whrlpool/wp_block.c,7,0,1,7
openssl,crypto/ssl_err.c,0,0,0,0
openssl,crypto/rsa/rsa_ossl.c,4,0,0,4
openssl,crypto/rsa/rsa_ameth.c,2,0,0,2
openssl,crypto/rsa/rsa_lib.c,10,1,0,11
openssl,crypto/rsa/rsa_mp_names.c,0,0,0,0
openssl,crypto/rsa/rsa_sp800_56b_check.c,0,0,0,0
openssl,crypto/rsa/rsa_prn.c,0,0,0,0
openssl,crypto/rsa/rsa_asn1.c,0,0,0,0
openssl,crypto/rsa/rsa_chk.c,4,0,0,4
openssl,crypto/rsa/rsa_backend.c,2,0,0,2
openssl,crypto/rsa/rsa_sp800_56b_gen.c,2,0,0,2
openssl,crypto/rsa/rsa_saos.c,0,0,0,0
openssl,crypto/rsa/rsa_x931.c,1,0,0,1
openssl,crypto/rsa/rsa_schemes.c,2,0,0,2
openssl,crypto/rsa/rsa_gen.c,11,0,0,11
openssl,crypto/rsa/rsa_pk1.c,13,0,1,13
openssl,crypto/rsa/rsa_depr.c,1,0,0,1
openssl,crypto/rsa/rsa_meth.c,0,0,0,0
openssl,crypto/rsa/rsa_pmeth.c,0,0,0,0
openssl,crypto/rsa/rsa_err.c,0,0,0,0
openssl,crypto/rsa/rsa_mp.c,1,0,0,1
openssl,crypto/rsa/rsa_oaep.c,10,0,0,10
openssl,crypto/rsa/rsa_none.c,0,0,0,0
openssl,crypto/rsa/rsa_crpt.c,0,0,0,0
openssl,crypto/rsa/rsa_acvp_test_params.c,2,0,0,2
openssl,crypto/rsa/rsa_pss.c,3,0,0,3
openssl,crypto/rsa/rsa_sign.c,0,0,0,0
openssl,crypto/rsa/rsa_x931g.c,0,0,0,0
openssl,crypto/ex_data.c,8,0,0,8
openssl,crypto/core_fetch.c,0,0,0,0
openssl,crypto/dsa/dsa_prn.c,0,0,0,0
openssl,crypto/dsa/dsa_check.c,0,0,0,0
openssl,crypto/dsa/dsa_depr.c,0,0,0,0
openssl,crypto/dsa/dsa_sign.c,0,0,0,0
openssl,crypto/dsa/dsa_ameth.c,0,0,0,0
openssl,crypto/dsa/dsa_asn1.c,0,0,0,0
openssl,crypto/dsa/dsa_key.c,0,0,0,0
openssl,crypto/dsa/dsa_lib.c,0,0,0,0
openssl,crypto/dsa/dsa_err.c,0,0,0,0
openssl,crypto/dsa/dsa_gen.c,0,0,0,0
openssl,crypto/dsa/dsa_meth.c,0,0,0,0
openssl,crypto/dsa/dsa_vrf.c,0,0,0,0
openssl,crypto/dsa/dsa_backend.c,0,0,0,0
openssl,crypto/dsa/dsa_ossl.c,0,0,2,0
openssl,crypto/dsa/dsa_pmeth.c,0,0,0,0
openssl,crypto/bf/bf_ecb.c,0,0,0,0
openssl,crypto/bf/bf_ofb64.c,0,1,0,1
openssl,crypto/bf/bf_skey.c,3,0,0,3
openssl,crypto/bf/bf_enc.c,2,0,0,2
openssl,crypto/bf/bf_cfb64.c,0,2,0,2
openssl,crypto/cast/c_ofb64.c,0,1,0,1
openssl,crypto/cast/c_enc.c,2,0,0,2
openssl,crypto/cast/c_cfb64.c,0,2,0,2
openssl,crypto/cast/c_ecb.c,0,0,0,0
openssl,crypto/cast/c_skey.c,4,0,0,4
openssl,crypto/quic_vlint.c,0,0,0,0
openssl,crypto/LPdir_win32.c,0,0,0,0
openssl,crypto/md4/md4_one.c,0,1,0,1
openssl,crypto/md4/md4_dgst.c,1,0,0,1
openssl,crypto/modes/cbc128.c,10,8,0,18
openssl,crypto/modes/ccm128.c,15,2,3,17
openssl,crypto/modes/xts128gb.c,4,1,0,5
openssl,crypto/modes/siv128.c,1,0,0,1
openssl,crypto/modes/wrap128.c,4,0,0,4
openssl,crypto/modes/cfb128.c,7,8,2,15
openssl,crypto/modes/cts128.c,6,0,0,6
openssl,crypto/modes/ctr128.c,1,7,4,8
openssl,crypto/modes/gcm128.c,20,31,3,51
openssl,crypto/modes/xts128.c,4,1,0,5
openssl,crypto/modes/ocb128.c,5,4,0,9
openssl,crypto/modes/ofb128.c,1,4,1,5
openssl,crypto/ocsp/ocsp_asn.c,0,0,0,0
openssl,crypto/ocsp/ocsp_err.c,0,0,0,0
openssl,crypto/ocsp/ocsp_ext.c,0,2,0,2
openssl,crypto/ocsp/ocsp_vfy.c,3,0,0,3
openssl,crypto/ocsp/ocsp_prn.c,5,0,0,5
openssl,crypto/ocsp/v3_ocsp.c,1,0,0,1
openssl,crypto/ocsp/ocsp_http.c,0,0,0,0
openssl,crypto/ocsp/ocsp_lib.c,0,0,0,0
openssl,crypto/ocsp/ocsp_srv.c,0,0,0,0
openssl,crypto/ocsp/ocsp_cl.c,1,0,0,1
openssl,crypto/LPdir_wince.c,0,0,0,0
openssl,crypto/getenv.c,0,0,0,0
openssl,crypto/threads_pthread.c,3,3,1,6
openssl,crypto/bio/bf_buff.c,6,1,0,7
openssl,crypto/bio/bio_sock.c,0,0,0,0
openssl,crypto/bio/bss_mem.c,1,0,0,1
openssl,crypto/bio/bio_meth.c,0,0,0,0
openssl,crypto/bio/bio_addr.c,2,1,0,3
openssl,crypto/bio/bf_null.c,0,0,0,0
openssl,crypto/bio/bf_prefix.c,1,2,0,3
openssl,crypto/bio/bio_sock2.c,0,0,0,0
openssl,crypto/bio/bss_log.c,0,1,0,1
openssl,crypto/bio/bf_nbio.c,0,0,0,0
openssl,crypto/bio/bss_null.c,0,0,0,0
openssl,crypto/bio/bio_lib.c,2,4,1,6
openssl,crypto/bio/ossl_core_bio.c,0,0,0,0
openssl,crypto/bio/bss_dgram_pair.c,2,3,0,5
openssl,crypto/bio/bss_acpt.c,1,2,0,3
openssl,crypto/bio/bss_core.c,1,0,0,1
openssl,crypto/bio/bio_print.c,0,20,3,20
openssl,crypto/bio/bf_lbuf.c,2,1,1,3
openssl,crypto/bio/bio_cb.c,0,0,0,0
openssl,crypto/bio/bss_dgram.c,8,1,2,9
openssl,crypto/bio/bss_sock.c,0,0,0,0
openssl,crypto/bio/bss_file.c,0,0,0,0
openssl,crypto/bio/bss_fd.c,0,1,0,1
openssl,crypto/bio/bio_err.c,0,0,0,0
openssl,crypto/bio/bf_readbuff.c,3,0,0,3
openssl,crypto/bio/bss_conn.c,1,1,0,2
openssl,crypto/bio/bss_bio.c,0,0,2,0
openssl,crypto/bio/bio_dump.c,4,0,0,4
openssl,crypto/der_writer.c,0,2,0,2
openssl,crypto/rc2/rc2_ecb.c,0,0,0,0
openssl,crypto/rc2/rc2ofb64.c,0,1,0,1
openssl,crypto/rc2/rc2_skey.c,3,1,0,4
openssl,crypto/rc2/rc2cfb64.c,0,2,0,2
openssl,crypto/rc2/rc2_cbc.c,4,0,0,4
openssl,crypto/provider_predefined.c,0,0,0,0
openssl,crypto/sleep.c,0,1,0,1
openssl,crypto/params_idx.c,0,0,0,0
openssl,crypto/passphrase.c,0,0,0,0
openssl,crypto/seed/seed_cfb.c,0,0,0,0
openssl,crypto/seed/seed.c,3,0,0,3
openssl,crypto/seed/seed_cbc.c,0,0,0,0
openssl,crypto/seed/seed_ofb.c,0,0,0,0
openssl,crypto/seed/seed_ecb.c,0,0,0,0
openssl,crypto/txt_db/txt_db.c,14,1,0,15
openssl,crypto/ts/ts_rsp_utils.c,0,0,0,0
openssl,crypto/ts/ts_rsp_sign.c,4,1,0,5
openssl,crypto/ts/ts_rsp_print.c,2,0,0,2
openssl,crypto/ts/ts_rsp_verify.c,2,3,0,5
openssl,crypto/ts/ts_req_utils.c,0,0,0,0
openssl,crypto/ts/ts_asn1.c,0,0,0,0
openssl,crypto/ts/ts_err.c,0,0,0,0
openssl,crypto/ts/ts_req_print.c,0,0,0,0
openssl,crypto/ts/ts_verify_ctx.c,0,0,0,0
openssl,crypto/ts/ts_conf.c,4,0,0,4
openssl,crypto/ts/ts_lib.c,1,0,0,1
openssl,crypto/ripemd/rmd_one.c,0,0,0,0
openssl,crypto/ripemd/rmd_dgst.c,1,0,0,1
openssl,crypto/self_test_core.c,0,0,0,0
openssl,crypto/crmf/crmf_asn.c,0,0,0,0
openssl,crypto/crmf/crmf_pbm.c,0,1,0,1
openssl,crypto/crmf/crmf_lib.c,1,0,0,1
openssl,crypto/crmf/crmf_err.c,0,0,0,0
openssl,crypto/ess/ess_lib.c,5,0,0,5
openssl,crypto/ess/ess_err.c,0,0,0,0
openssl,crypto/ess/ess_asn1.c,0,0,0,0
openssl,crypto/LPdir_win.c,2,1,1,3
openssl,crypto/lhash/lh_stats.c,4,0,0,4
openssl,crypto/lhash/lhash.c,5,4,0,9
openssl,crypto/sm2/sm2_crypt.c,3,0,0,3
openssl,crypto/sm2/sm2_err.c,0,0,0,0
openssl,crypto/sm2/sm2_key.c,0,0,0,0
openssl,crypto/sm2/sm2_sign.c,1,0,0,1
openssl,crypto/kdf/kdf_err.c,0,0,0,0
openssl,crypto/sparcv9cap.c,0,0,0,0
openssl,crypto/x509/x509_obj.c,4,0,0,4
openssl,crypto/x509/v3_extku.c,2,0,0,2
openssl,crypto/x509/v3_crld.c,9,0,0,9
openssl,crypto/x509/pcy_data.c,0,0,0,0
openssl,crypto/x509/by_file.c,3,0,0,3
openssl,crypto/x509/x_name.c,6,3,1,9
openssl,crypto/x509/x509_set.c,0,0,0,0
openssl,crypto/x509/x_attrib.c,0,0,0,0
openssl,crypto/x509/x509_vfy.c,32,3,0,35
openssl,crypto/x509/v3_info.c,2,0,0,2
openssl,crypto/x509/v3_pmaps.c,2,0,0,2
openssl,crypto/x509/v3_aaa.c,3,0,0,3
openssl,crypto/x509/v3_ac_tgt.c,2,0,0,2
openssl,crypto/x509/x_crl.c,5,0,0,5
