File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/openssl/rerolled/rerolledcrypto mdc2 libcrypto-lib-mdc2_one.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers dtls_mtu_test-bin-ssltestlib.c,6,7,12,25,18505
../samples/decompilations/openssl/rerolled/rerolledcrypto ct libcrypto-shlib-ct_log.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quic_ackm_test-bin-quic_ackm_test.c,1,1,12,14,6770
../samples/decompilations/openssl/rerolled/rerolledtest membio_test-bin-membio_test.c,2,0,0,2,2468
../samples/decompilations/openssl/rerolled/rerolledtest punycode_test-bin-punycode_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-evp_pbe.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-lib-eng_dyn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cmp libcrypto-lib-cmp_status.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_core_object-bin-buildtest_core_object.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-shlib-siv128.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-pcy_node.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib libapps-lib-app_libctx.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto objects libcrypto-lib-obj_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ripemd libcrypto-lib-rmd_dgst.c,3,0,4,7,12981
../samples/decompilations/openssl/rerolled/rerolledssl statem libssl-shlib-statem_dtls.c,7,6,6,19,16609
../samples/decompilations/openssl/rerolled/rerolledfuzz quic-server-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto modes libcrypto-lib-ctr128.c,3,2,3,8,7144
../samples/decompilations/openssl/rerolled/rerolledcrypto ec curve448 arch_64 libcrypto-lib-f_impl64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x_exten.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-a_verify.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_asid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto thread arch libssl-shlib-thread_posix.c,2,0,0,2,2118
../samples/decompilations/openssl/rerolled/rerolledcrypto md5 libcrypto-shlib-md5_sha1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest bio_readbuffer_test-bin-bio_readbuffer_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_rstream.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto slh_dsa libcrypto-shlib-slh_adrs.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto thread libcrypto-lib-arch.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-lib-tb_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-evp_pkey.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cmp libcrypto-shlib-cmp_msg.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x509spki.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ocsp libcrypto-shlib-ocsp_cl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rand libcrypto-lib-randfile.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations keymgmt libtemplate-lib-template_kmgmt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-lib-dsa_asn1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations encode_decode libdefault-lib-decode_pvk2key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ocsp libcrypto-lib-ocsp_http.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto store libcrypto-shlib-store_meth.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-lib-ts_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-lib-dsa_prn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-x_sig.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-keymgmt_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-legacy_md5_sha1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ml_dsa libcrypto-lib-ml_dsa_key.c,1,0,11,12,9044
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-lib-eng_all.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest testutil libtestutil-lib-main.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-evp_utils.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_sp800_56b_check.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest http_test-bin-http_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs7 libcrypto-shlib-pkcs7err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-a_strnid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-bio_addr.c,6,1,1,8,6292
../samples/decompilations/openssl/rerolled/rerolledtest ext_internal_test-bin-ext_internal_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-ec_asn1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-e_des.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations keymgmt libdefault-lib-dh_kmgmt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-e_cast.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto async libcrypto-shlib-async_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-e_null.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl statem libssl-shlib-statem_clnt.c,6,0,4,10,45942
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_sxnet.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-shlib-cms_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-pcy_data.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest provider_internal_test-bin-provider_internal_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-evp_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations encode_decode libdefault-lib-decode_msblob2key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_cast-bin-buildtest_cast.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations kem libdefault-lib-ecx_kem.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-ssl_rsa.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-cbc_enc.c,2,0,2,4,2139
../samples/decompilations/openssl/rerolled/rerolledapps lib ca_internals_test-bin-app_provider.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-evp_asn1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_attrmap.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations rands libdefault-lib-drbg_hmac.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers json_test-bin-pktsplitbio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-provider.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-lib-quic_port.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_check.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rand libcrypto-lib-prov_seed.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers quic_radix_test-bin-noisydgrambio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest threadstest_fips-bin-threadstest_fips.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rc4 libcrypto-lib-rc4-x86_64.c,1,1,10,12,7836
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-lib-xcbc_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto slh_dsa libcrypto-shlib-slh_dsa_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-shlib-t1_trce.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-shlib-ssl_txt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto poly1305 libcrypto-shlib-poly1305-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_stack-bin-buildtest_stack.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledapps lib libapps-lib-fmt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rc2 libcrypto-shlib-rc2_ecb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-x509_vpm.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_chk.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest buildtest_c_conftypes-bin-buildtest_conftypes.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto aes libcrypto-lib-bsaes-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x_attrib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-pbe_scrypt.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-x_x509a.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ec_print.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ts libcrypto-lib-ts_asn1.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-shlib-ossl_core_bio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_tdes_hw.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest tls13groupselection_test-bin-tls13groupselection_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs12 libcrypto-shlib-p12_decr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_sm4_xts.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto seed libcrypto-shlib-seed_ofb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto idea libcrypto-shlib-i_skey.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-v3_bcons.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-ecdsa_sign.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto sm4 libcrypto-shlib-sm4.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto thread libssl-shlib-arch.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto hmac libcrypto-lib-hmac.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-e_rc4.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_aes_cbc_hmac_sha256_hw.c,11,3,7,21,19668
../samples/decompilations/openssl/rerolled/rerolledcrypto comp libcrypto-shlib-c_zstd.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest localetest-bin-localetest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ess libcrypto-shlib-ess_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-pcy_tree.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations ciphers libdefault-lib-cipher_null.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-shlib-dh_prn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_x931.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers quicfaultstest-bin-pktsplitbio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto slh_dsa libcrypto-shlib-slh_hypertree.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-lib-v3_no_rev_avail.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest secmemtest-bin-secmemtest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-a_dup.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz v3name-test-bin-v3name.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common der libdefault-lib-der_sm2_sig.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest helpers sslbuffertest-bin-ssltestlib.c,6,7,12,25,18505
../samples/decompilations/openssl/rerolled/rerolledtest errtest-bin-errtest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl tls13secretstest-bin-tls13_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-trace.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto x509 libcrypto-shlib-by_dir.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-lib-evp_lib.c,1,0,0,1,19410
../samples/decompilations/openssl/rerolled/rerolledcrypto pem libcrypto-shlib-pem_all.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest quicfaultstest-bin-quicfaultstest.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto tls13secretstest-bin-packet.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest bio_core_test-bin-bio_core_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto pkcs12 libcrypto-lib-p12_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-shlib-asn1_gen.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common libdefault-lib-digest_to_nid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dso libcrypto-shlib-dso_win32.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-indicator_core.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-lib-cms_kari.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-shlib-cfb_enc.c,2,2,4,8,6803
../samples/decompilations/openssl/rerolled/rerolledcrypto sha libcrypto-lib-sha256-mb-x86_64.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ui libcrypto-shlib-ui_lib.c,15,4,0,19,13676
../samples/decompilations/openssl/rerolled/rerolledfuzz ml-dsa-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest ossl_store_test-bin-ossl_store_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz quic-lcidm-test-bin-fuzz_rand.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-cpuid.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders implementations macs libdefault-lib-siphash_prov.c,4,0,0,4,3043
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_backend.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dsa libcrypto-shlib-dsa_ossl.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledproviders common libcommon-lib-provider_ctx.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-cryptlib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-shlib-eng_err.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto evp libcrypto-shlib-evp_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-lib-ecb3_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-shlib-params.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto idea libcrypto-lib-i_ecb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto dh libcrypto-lib-dh_check.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-shlib-ecp_smpl.c,4,0,8,12,22537
../samples/decompilations/openssl/rerolled/rerolledcrypto bio libcrypto-lib-ossl_core_bio.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-s3_enc.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto des libcrypto-lib-fcrypt.c,2,0,2,4,2336
../samples/decompilations/openssl/rerolled/rerolledtest v3ext-bin-v3ext.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl libssl-lib-tls_depr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledfuzz punycode-test-bin-test-corpus.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto cms libcrypto-lib-cms_dh.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest priority_queue_test-bin-priority_queue_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest pkcs12_format_test-bin-pkcs12_format_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto ec libcrypto-lib-ec_key.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_mpi.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libssl-shlib-packet.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto engine libcrypto-shlib-eng_init.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto md5 libcrypto-lib-md5_dgst.c,3,0,3,6,2174
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-lib-rsa_prn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-lib-x86_64-mont5.c,14,10,22,46,61613
../samples/decompilations/openssl/rerolled/rerolledcrypto asn1 libcrypto-lib-tasn_scn.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledssl quic libssl-shlib-quic_wire.c,3,0,9,12,20203
../samples/decompilations/openssl/rerolled/rerolledcrypto whrlpool libcrypto-lib-wp_dgst.c,11,2,5,18,4447
../samples/decompilations/openssl/rerolled/rerolledcrypto rsa libcrypto-shlib-rsa_depr.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto conf libcrypto-lib-conf_lib.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto camellia libcrypto-shlib-cmll_cfb.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto libcrypto-lib-mem_sec.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledtest asn1_dsa_internal_test-bin-asn1_dsa_internal_test.c,0,0,0,0,1
../samples/decompilations/openssl/rerolled/rerolledcrypto bn libcrypto-shlib-bn_nist.c,13,0,4,17,10586
